"","x"
"60401",25377
"60402",82581
"60403",83224
"60404",91271
"60405",135042
"60406",10870
"60407",108169
"60408",23099
"60409",89915
"60410",96868
"60411",104010
"60412",91527
"60413",2401
"60414",25777
"60415",36750
"60416",61782
"60417",70262
"60418",89965
"60419",90548
"60420",104214
"60421",105151
"60422",125559
"60423",131954
"60424",35303
"60425",42895
"60426",104817
"60427",117019
"60428",125221
"60429",6792
"60430",76684
"60431",134212
"60432",139777
"60433",63900
"60434",64126
"60435",97640
"60436",28387
"60437",60855
"60438",61436
"60439",98960
"60440",3325
"60441",12107
"60442",13382
"60443",27643
"60444",27701
"60445",33694
"60446",38586
"60447",65008
"60448",72565
"60449",81622
"60450",84281
"60451",93756
"60452",101841
"60453",106203
"60454",111801
"60455",125416
"60456",132569
"60457",133637
"60458",839
"60459",58223
"60460",97251
"60461",124417
"60462",135501
"60463",41789
"60464",104355
"60465",26506
"60466",33767
"60467",60346
"60468",70465
"60469",94874
"60470",107614
"60471",117766
"60472",122540
"60473",130841
"60474",81270
"60475",11618
"60476",22092
"60477",30602
"60478",32192
"60479",39633
"60480",56527
"60481",59523
"60482",63775
"60483",76894
"60484",84573
"60485",98282
"60486",106039
"60487",111235
"60488",115164
"60489",2259
"60490",7035
"60491",39976
"60492",79576
"60493",81519
"60494",101494
"60495",105122
"60496",28028
"60497",3217
"60498",6643
"60499",8893
"60500",12776
"60501",17491
"60502",19787
"60503",22856
"60504",26049
"60505",29331
"60506",37378
"60507",37551
"60508",42724
"60509",48887
"60510",54720
"60511",67160
"60512",68796
"60513",83777
"60514",89382
"60515",94920
"60516",96744
"60517",106245
"60518",108690
"60519",116459
"60520",121246
"60521",125754
"60522",136321
"60523",25341
"60524",26275
"60525",86764
"60526",6169
"60527",7271
"60528",11940
"60529",32631
"60530",36755
"60531",76302
"60532",83177
"60533",83391
"60534",86802
"60535",98946
"60536",111991
"60537",114426
"60538",115569
"60539",137623
"60540",58873
"60541",63179
"60542",3729
"60543",13293
"60544",47755
"60545",55031
"60546",58192
"60547",86887
"60548",88759
"60549",92722
"60550",25911
"60551",112630
"60552",130961
"60553",38978
"60554",57314
"60555",83273
"60556",115531
"60557",124892
"60558",6873
"60559",8649
"60560",67985
"60561",74824
"60562",84642
"60563",118072
"60564",3967
"60565",10711
"60566",60127
"60567",70130
"60568",70214
"60569",72315
"60570",82469
"60571",96590
"60572",107312
"60573",111700
"60574",111850
"60575",120458
"60576",13292
"60577",13926
"60578",54826
"60579",56283
"60580",58235
"60581",58378
"60582",72259
"60583",93484
"60584",103363
"60585",123217
"60586",130913
"60587",132891
"60588",138398
"60589",6547
"60590",20546
"60591",53645
"60592",81111
"60593",12515
"60594",20648
"60595",22630
"60596",25293
"60597",40436
"60598",41757
"60599",58615
"60600",68061
"60601",111406
"60602",113865
"60603",127348
"60604",135984
"60605",139062
"60606",113631
"60607",30112
"60608",63536
"60609",115003
"60610",4508
"60611",17132
"60612",53834
"60613",77455
"60614",90589
"60615",7612
"60616",21442
"60617",49938
"60618",8989
"60619",12320
"60620",14151
"60621",28950
"60622",33781
"60623",36318
"60624",50317
"60625",51334
"60626",57578
"60627",65856
"60628",70534
"60629",86414
"60630",90619
"60631",98489
"60632",138537
"60633",25337
"60634",86953
"60635",91954
"60636",94084
"60637",111590
"60638",132410
"60639",31181
"60640",79487
"60641",92195
"60642",121808
"60643",135773
"60644",137454
"60645",16283
"60646",18109
"60647",37574
"60648",40091
"60649",127985
"60650",134281
"60651",5591
"60652",7759
"60653",11833
"60654",22156
"60655",22858
"60656",76248
"60657",131096
"60658",140114
"60659",70454
"60660",102846
"60661",120465
"60662",87045
"60663",106035
"60664",6687
"60665",4395
"60666",16483
"60667",21878
"60668",25914
"60669",30744
"60670",41369
"60671",44065
"60672",53282
"60673",54879
"60674",56821
"60675",58542
"60676",63075
"60677",67194
"60678",73407
"60679",74106
"60680",76946
"60681",78205
"60682",82640
"60683",84106
"60684",86939
"60685",96221
"60686",99176
"60687",102593
"60688",104305
"60689",114709
"60690",119214
"60691",125952
"60692",127519
"60693",131518
"60694",132434
"60695",133314
"60696",64830
"60697",92614
"60698",58533
"60699",133454
"60700",593
"60701",1204
"60702",2666
"60703",4373
"60704",7646
"60705",7690
"60706",11498
"60707",28034
"60708",32722
"60709",39890
"60710",40801
"60711",40879
"60712",43096
"60713",46282
"60714",53194
"60715",64713
"60716",85102
"60717",87167
"60718",97086
"60719",97189
"60720",97924
"60721",100215
"60722",100467
"60723",101919
"60724",118453
"60725",125332
"60726",132474
"60727",15691
"60728",17763
"60729",24178
"60730",27149
"60731",30643
"60732",33584
"60733",44210
"60734",48275
"60735",52054
"60736",66438
"60737",88891
"60738",92458
"60739",95851
"60740",106725
"60741",133875
"60742",9837
"60743",13910
"60744",29608
"60745",35938
"60746",45527
"60747",47398
"60748",49075
"60749",61535
"60750",64242
"60751",75338
"60752",77771
"60753",82168
"60754",82994
"60755",86700
"60756",96603
"60757",96951
"60758",128081
"60759",140575
"60760",11781
"60761",44574
"60762",118838
"60763",138989
"60764",113893
"60765",104613
"60766",59530
"60767",52930
"60768",69849
"60769",79123
"60770",7290
"60771",24564
"60772",14800
"60773",23667
"60774",51057
"60775",54942
"60776",63521
"60777",98861
"60778",115610
"60779",4665
"60780",13793
"60781",24334
"60782",76908
"60783",104269
"60784",126014
"60785",128418
"60786",135455
"60787",15258
"60788",17502
"60789",21836
"60790",24365
"60791",26768
"60792",28549
"60793",37610
"60794",40707
"60795",44247
"60796",45632
"60797",46191
"60798",52446
"60799",55629
"60800",61177
"60801",68239
"60802",71387
"60803",84822
"60804",85687
"60805",86184
"60806",86500
"60807",90281
"60808",97829
"60809",98521
"60810",100990
"60811",102171
"60812",104584
"60813",107127
"60814",119411
"60815",125500
"60816",138647
"60817",139837
"60818",23451
"60819",45439
"60820",126111
"60821",127246
"60822",133069
"60823",9546
"60824",33447
"60825",35116
"60826",61819
"60827",79161
"60828",99983
"60829",117387
"60830",120917
"60831",136970
"60832",140405
"60833",6371
"60834",41174
"60835",17510
"60836",40144
"60837",61094
"60838",133220
"60839",137707
"60840",14753
"60841",9510
"60842",134301
"60843",116897
"60844",100652
"60845",133324
"60846",618
"60847",6799
"60848",39491
"60849",68572
"60850",85731
"60851",7871
"60852",13048
"60853",110858
"60854",129699
"60855",116883
"60856",123275
"60857",131339
"60858",4722
"60859",22667
"60860",24721
"60861",26166
"60862",28375
"60863",41209
"60864",53878
"60865",66004
"60866",71410
"60867",72493
"60868",90218
"60869",98112
"60870",100228
"60871",106266
"60872",123843
"60873",125601
"60874",139087
"60875",73408
"60876",42549
"60877",130722
"60878",3618
"60879",11709
"60880",13431
"60881",30513
"60882",38875
"60883",44920
"60884",59798
"60885",71545
"60886",76871
"60887",122902
"60888",128863
"60889",131560
"60890",139028
"60891",1880
"60892",36999
"60893",40770
"60894",64795
"60895",70662
"60896",102660
"60897",113641
"60898",128639
"60899",133763
"60900",133802
"60901",140373
"60902",27527
"60903",83604
"60904",121371
"60905",133900
"60906",9452
"60907",9947
"60908",20944
"60909",23406
"60910",34665
"60911",44358
"60912",74064
"60913",81975
"60914",89913
"60915",112614
"60916",120647
"60917",125305
"60918",54757
"60919",90489
"60920",6558
"60921",36346
"60922",102940
"60923",4843
"60924",5480
"60925",13028
"60926",21353
"60927",32468
"60928",39361
"60929",41157
"60930",48628
"60931",55301
"60932",56489
"60933",61067
"60934",64144
"60935",67741
"60936",68643
"60937",71492
"60938",72920
"60939",74490
"60940",87176
"60941",87254
"60942",98427
"60943",102779
"60944",104164
"60945",106687
"60946",108256
"60947",114288
"60948",117384
"60949",120696
"60950",135350
"60951",27343
"60952",57588
"60953",58610
"60954",84812
"60955",95125
"60956",102012
"60957",110974
"60958",3580
"60959",29545
"60960",17640
"60961",70936
"60962",86578
"60963",78308
"60964",25086
"60965",51478
"60966",52254
"60967",59082
"60968",71262
"60969",71461
"60970",74873
"60971",75123
"60972",135991
"60973",10824
"60974",11646
"60975",11831
"60976",20002
"60977",29238
"60978",34752
"60979",35859
"60980",59873
"60981",104615
"60982",107277
"60983",119899
"60984",5778
"60985",41875
"60986",106345
"60987",34093
"60988",8715
"60989",71609
"60990",75208
"60991",91026
"60992",137985
"60993",10175
"60994",118263
"60995",29064
"60996",34540
"60997",35884
"60998",46070
"60999",61550
"61000",76833
"61001",94901
"61002",139521
"61003",57392
"61004",61712
"61005",16225
"61006",44792
"61007",59583
"61008",63694
"61009",66369
"61010",73787
"61011",83233
"61012",85741
"61013",92268
"61014",102880
"61015",107035
"61016",108951
"61017",122503
"61018",9875
"61019",114233
"61020",70778
"61021",100548
"61022",28122
"61023",30136
"61024",76206
"61025",82299
"61026",96069
"61027",103721
"61028",107743
"61029",118887
"61030",124823
"61031",50168
"61032",63212
"61033",101229
"61034",103224
"61035",106867
"61036",117111
"61037",129511
"61038",25388
"61039",31297
"61040",32467
"61041",73814
"61042",90474
"61043",25195
"61044",137106
"61045",4755
"61046",22987
"61047",35119
"61048",39651
"61049",46446
"61050",50883
"61051",57781
"61052",59473
"61053",62250
"61054",75742
"61055",75835
"61056",77939
"61057",80835
"61058",110805
"61059",49706
"61060",34494
"61061",36649
"61062",42780
"61063",63890
"61064",80758
"61065",86601
"61066",87659
"61067",98646
"61068",104193
"61069",107555
"61070",112664
"61071",119375
"61072",1966
"61073",63795
"61074",69101
"61075",76107
"61076",127392
"61077",130988
"61078",53200
"61079",102499
"61080",109491
"61081",134266
"61082",11529
"61083",163
"61084",10656
"61085",13492
"61086",23741
"61087",33932
"61088",46632
"61089",48755
"61090",58728
"61091",60418
"61092",122239
"61093",133401
"61094",4169
"61095",15842
"61096",18312
"61097",91333
"61098",99546
"61099",107937
"61100",2342
"61101",36145
"61102",6514
"61103",43497
"61104",101554
"61105",117682
"61106",58134
"61107",19880
"61108",111107
"61109",15044
"61110",99086
"61111",121126
"61112",87634
"61113",95380
"61114",104618
"61115",68
"61116",15329
"61117",20251
"61118",26214
"61119",40418
"61120",53073
"61121",55351
"61122",65005
"61123",65041
"61124",78888
"61125",83385
"61126",132455
"61127",11549
"61128",17452
"61129",36566
"61130",91461
"61131",111485
"61132",121693
"61133",10629
"61134",19888
"61135",22367
"61136",34770
"61137",36902
"61138",41947
"61139",49086
"61140",51779
"61141",54983
"61142",56984
"61143",67244
"61144",93001
"61145",93763
"61146",105600
"61147",107407
"61148",112291
"61149",116641
"61150",124957
"61151",124989
"61152",26375
"61153",33285
"61154",54478
"61155",61151
"61156",67458
"61157",67891
"61158",120406
"61159",133067
"61160",134186
"61161",20016
"61162",68874
"61163",131840
"61164",43560
"61165",22182
"61166",24437
"61167",31807
"61168",126690
"61169",19492
"61170",28240
"61171",109353
"61172",14203
"61173",91645
"61174",22439
"61175",39751
"61176",72159
"61177",96529
"61178",120329
"61179",122198
"61180",88286
"61181",43246
"61182",84830
"61183",99435
"61184",10303
"61185",13906
"61186",21017
"61187",22334
"61188",29390
"61189",34417
"61190",35392
"61191",40102
"61192",44225
"61193",45082
"61194",60823
"61195",67776
"61196",68137
"61197",73309
"61198",73612
"61199",73733
"61200",75329
"61201",77416
"61202",81311
"61203",81996
"61204",88381
"61205",90921
"61206",102685
"61207",105952
"61208",112602
"61209",113314
"61210",121992
"61211",123283
"61212",137877
"61213",139884
"61214",129971
"61215",126306
"61216",24240
"61217",43571
"61218",60406
"61219",73437
"61220",97332
"61221",13380
"61222",23575
"61223",27079
"61224",34643
"61225",41040
"61226",47738
"61227",81393
"61228",86942
"61229",104160
"61230",116692
"61231",121342
"61232",134849
"61233",139330
"61234",26602
"61235",20758
"61236",49007
"61237",60248
"61238",69847
"61239",78555
"61240",99711
"61241",101715
"61242",114335
"61243",80495
"61244",89071
"61245",58222
"61246",103826
"61247",42678
"61248",15068
"61249",84035
"61250",13400
"61251",56931
"61252",60536
"61253",68056
"61254",79523
"61255",105513
"61256",117024
"61257",118397
"61258",136313
"61259",2941
"61260",7293
"61261",9282
"61262",9911
"61263",11615
"61264",20782
"61265",25873
"61266",31081
"61267",34123
"61268",38219
"61269",43546
"61270",50244
"61271",54989
"61272",63895
"61273",66382
"61274",66486
"61275",71520
"61276",76843
"61277",78951
"61278",80216
"61279",90835
"61280",96660
"61281",100354
"61282",102368
"61283",103218
"61284",108918
"61285",112959
"61286",119401
"61287",126455
"61288",130596
"61289",135444
"61290",55510
"61291",114373
"61292",12148
"61293",49801
"61294",19246
"61295",21323
"61296",52400
"61297",55151
"61298",68708
"61299",70460
"61300",88475
"61301",110416
"61302",117927
"61303",118563
"61304",125864
"61305",133203
"61306",93712
"61307",7561
"61308",12420
"61309",14935
"61310",20512
"61311",21239
"61312",28723
"61313",32616
"61314",34675
"61315",47351
"61316",48127
"61317",61909
"61318",65727
"61319",69827
"61320",78839
"61321",85410
"61322",86088
"61323",93452
"61324",94122
"61325",115910
"61326",123135
"61327",131034
"61328",27488
"61329",73708
"61330",114822
"61331",17674
"61332",18752
"61333",52252
"61334",105101
"61335",106330
"61336",12076
"61337",12852
"61338",22817
"61339",28487
"61340",32732
"61341",48353
"61342",49767
"61343",56073
"61344",56760
"61345",58741
"61346",59695
"61347",63952
"61348",71533
"61349",72036
"61350",80333
"61351",84043
"61352",90381
"61353",95319
"61354",99880
"61355",109625
"61356",110394
"61357",131331
